17.01.2020 9:15:00;57,98
22.01.2020 0:00:00;60,08
23.01.2020 0:00:00;59,12
28.01.2020 0:00:00;54,23
30.01.2020 0:00:00;58,39
31.01.2020 0:00:00;47,79
11.02.2020 9:00:00;55,68
14.02.2020 0:00:00;51,77
17.02.2020 9:00:00;38,36
19.02.2020 0:00:00;52,47
20.02.2020 0:00:00;58,45
25.02.2020 9:10:00;41,27
27.02.2020 0:00:00;41,84
05.03.2020 9:05:00;54,08
17.03.2020 0:00:00;56,93
19.03.2020 0:00:00;62,26
23.03.2020 9:00:00;54,11
25.03.2020 0:00:00;53,74
26.03.2020 0:00:00;56,01
19.05.2020 9:05:00;50,22
26.05.2020 0:00:00;55,00
02.06.2020 0:00:00;55,48
05.06.2020 0:00:00;35,26
08.06.2020 7:00:00;50,60
11.06.2020 7:00:00;97,80
16.06.2020 7:00:00;43,90
18.06.2020 7:00:00;43,25
22.06.2020 9:05:00;51,79
23.06.2020 9:05:00;29,84
25.06.2020 9:00:00;59,21
